Sample ID,Ti,Y,Zr,Nb,In,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,Th,Ti_uncert,Y_uncert,Zr_uncert,Nb_uncert,In_uncert,La_uncert,Ce_uncert,Pr_uncert,Nd_uncert,Sm_uncert,Eu_uncert,Gd_uncert,Tb_uncert,Dy_uncert,Ho_uncert,Er_uncert,Tm_uncert,Yb_uncert,Lu_uncert,Hf_uncert,Ta_uncert,Th_uncert,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCZ_z7,177.4085294,-6059.945176,542029.9243,43.26770868,0,-17.62889422,-19.77218628,-7.701275072,-34.92626221,-25.78815725,-16.51581789,-18.93864616,-30.99319383,-87.03785038,-71.43660186,-299.3316527,-55.91876661,-287.5862034,-182.0413317,-33013.65709,9.40594133,-4207.378836,7.901345578,14.0189521,2.134805324,79.51238388,3.184748517,14.65401551,10.84922767,22.18135866,8.718545103,37.39322137,51.22389347,13.17617815,72.5659912,29.21531083,39.26772278,48.90802248,37.15747732,35.94081804,21.66512457,14.32669825,103.6425371,30.12317006,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCZ2_z1,1954.331835,-12225.70031,586576.3472,36.92244168,0,-31.16899873,-30.31431119,-7.656421354,-47.82107934,-33.96038138,-16.18627117,-47.76493582,-17.21156613,-33.84194621,-70.67005709,-365.4463991,-59.71596127,-313.5787552,-135.1300608,-65576.82567,-1388.47346,-8565.803016,10.51173928,32.89619545,4.203439691,53.69721805,2.719841821,12.80192738,10.97738855,27.26796582,43.01330717,31.05903248,34.10111341,28.27320696,76.57806206,135.5263384,141.4213562,102.884183,116.5344577,125.8763613,109.0875931,15.80540795,28.23161516,50.91770073,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCZ2_z2,-15.87399766,3577.560248,482653.447,12.95313679,0,0.384648337,16.83583376,0.473932072,7.292425731,15.95129335,2.625709984,100.7041189,33.61000722,383.6719743,134.9287372,573.7446275,105.39362,807.2281464,147.2113872,8761.687995,17.34458288,292.9505297,5.355238563,1.568008577,1.987802659,7.685591877,1.577458017,12.04567007,1.39311477,9.286879115,6.413392036,2.714065985,3.749423718,2.840599665,2.09811866,2.865897457,2.632493901,1.193381791,2.211634248,1.991769502,2.537247878,1.631265792,8.853891547,2.040741994,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCZ2_z3,-2.728272709,758.3448074,487854.3096,4.139240749,0,0.307300508,5.427746481,0.268482043,3.799941424,6.867959502,1.388895213,35.50559831,10.49616255,114.1666555,38.82063009,159.0778112,28.53130157,204.0449397,37.18902184,8224.041479,13.69911607,145.5732715,4.386939213,1.758349841,1.900235527,10.26777594,1.95952614,10.82198773,4.036968229,12.00001694,7.162847434,4.671793787,4.996550235,2.474089741,5.235961455,1.500394113,2.99566621,0.961412669,2.258841925,2.698596518,1.456000145,1.023887324,15.78630896,1.69127985,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCZ2_z4,916.3321848,-19310.78148,620689.3049,23.57706893,0,-32.20977115,-51.41159197,-8.581773778,-52.06555509,-30.73553078,-11.86341545,-77.45988808,-44.14244268,-130.5076721,-68.78469459,-173.7255728,-295.1219007,-289.274135,-191.2739276,-88891.77524,142.3850893,-13549.55247,7.988498164,34.44353928,6.296616466,68.45715577,1.280917232,11.02759515,13.68991902,28.90309445,28.58682465,42.20348341,41.33574264,35.23722872,66.66674667,114.956636,97.28837491,153.659481,67.07866682,67.18546829,116.9715583,31.66875161,62.99675674,33.37651641,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCZ2_z5,4.262026832,1970.425558,485740.5506,5.083438283,0,0.906020332,8.219723814,0.525496099,5.284032044,8.474574348,1.543239386,50.19195062,16.89903869,192.127299,69.10783185,298.2747737,58.60397031,444.6922658,84.04949245,8488.016781,0.193269305,202.8306421,7.128904843,1.559740546,1.564704999,16.72470585,1.390310899,5.551723302,3.197330112,5.228393741,5.781219373,6.432698988,8.86988352,3.34547545,4.512847043,2.757677255,3.132027006,1.511378319,3.458619379,2.592082444,2.58142424,1.909402284,10.92236353,2.584110542,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCZ2_z6,953.6402688,-20144.22381,626226.252,28.78772441,0,-33.52117859,-53.50479357,-8.93117713,-54.18538252,-31.98691514,-12.34642948,-80.61363523,-45.93968389,-135.8212377,-71.58523484,-180.7987373,-307.1376662,-313.3155753,-199.0902121,-92988.22215,148.6480794,-14096.46397,16.76486314,57.72094754,46.77114065,42.05423414,1.883573356,9.970899264,14.56549937,25.7306251,33.40007912,67.68686416,36.97552256,72.34751186,51.91919775,98.60140016,66.66689332,84.98379455,117.6104379,63.53197318,114.3251765,60.16514448,42.61241812,57.27157024,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCZ2_z7,913.0389334,-19228.72162,620233.6734,35.13156188,0,-32.09401087,-69.21642106,-8.550931319,-51.87843413,-30.62506885,-11.82077894,-77.18150118,-43.98379698,-130.0386341,-68.53748589,-173.1012119,-294.0612476,-288.2344985,-190.5864988,-88573.79883,141.6958441,-13492.06985,14.44488128,59.84375543,10.67813526,79.44587207,0.967337496,8.289233312,12.174704,23.48409426,22.69226421,17.1980304,45.22624786,30.84735326,105.4092554,105.4092553,161.0152972,194.3652095,94.60775641,116.5344577,116.5343165,30.51322991,43.61909603,41.69503624,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCZ2_z8,995.5289859,2515.046837,484060.1258,6.367838204,0,51.61041624,98.64615199,49.82736894,154.0387612,17.98311879,7.308461775,80.93484861,23.13473265,246.9239236,86.13769471,369.7034845,71.2803585,538.7302211,101.6282087,8929.858835,-0.734611195,237.447535,2.972091927,2.267814132,2.337500693,11.52538159,2.533305387,2.573388661,2.111181983,3.232557688,2.334401163,3.879763352,5.279168245,2.666999346,5.026785193,3.411246438,4.200881627,2.910615052,2.261473206,3.717930756,1.698021945,1.794067382,10.46769147,3.58303329,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCZ2_z9,-0.191657613,1532.992954,486323.2858,2.620399237,0,0.44691487,4.026914682,0.255823571,2.956365051,5.552911788,1.160589517,32.25055312,11.52798845,129.8511698,47.47149695,214.0777181,44.89971543,340.7249412,68.38307109,8667.134086,-0.927119198,217.3076855,4.948277291,1.823758679,1.85315099,23.92258623,1.821732663,10.12212503,8.492556409,11.36548793,7.791645509,8.020700901,9.194420706,4.242761372,3.791084551,2.403832686,3.367258805,2.607154952,4.206158916,3.091353576,2.715827125,1.870326015,20.67999429,2.782991117,,,,,,,,,,,,,,,,,,,,,,,,,,
RBEA_z1,2008.231718,-12348.78231,587598.0687,30.62687936,0,-31.48279201,-30.61949992,-7.733502226,-48.30251712,-34.30227685,-16.34922613,-48.24580837,-17.38484323,-34.18264934,-71.3815265,-369.1255236,-60.31715054,-316.7357032,-136.4904801,-66358.97298,-1402.451889,-8649.834952,11.74292348,63.70862197,2.134650254,22.34129259,1.167359903,10.14498756,14.25503806,23.60268522,30.85356133,46.43842451,37.49716364,37.6050697,86.92275109,86.06629658,174.8014747,89.19258295,105.4092553,107.5391432,89.36522868,10.92361006,19.52838502,49.32985923,,,,,,,,,,,,,,,,,,,,,,,,,,
RBEA_z2,-20.01644445,1452.071634,486048.7179,1.836258705,0,0.405940776,4.04125094,0.230263485,3.214896976,6.196229704,0.297011283,31.49497109,10.69609303,125.7688532,46.56987112,213.8627078,42.28190651,348.6623881,68.99255274,8982.36978,18.08328844,240.2061958,8.378602968,2.718791977,2.896726435,16.25295355,3.367895452,13.46357537,6.879370062,10.57934933,8.748969806,8.033982228,25.27916942,3.679085548,4.22321382,4.333921194,3.375582004,4.739127398,2.677473802,3.059369306,2.612325499,2.913066943,13.44726513,2.576347736,,,,,,,,,,,,,,,,,,,,,,,,,,
RBEA_z3,-1448.122676,-23841.06628,680811.7765,83.8902418,0,-60.78197122,-59.11526404,-14.930617,-93.25482327,-66.22538444,-31.56448741,-93.14533904,-33.56389232,-65.99442665,-137.8121066,-712.6488954,-116.450768,-611.5029565,-263.5141263,-137647.2078,-2707.631215,-16693.25645,3.818687389,48.53352279,1.726839567,50.47999591,1.966640423,12.0634506,9.051440548,19.99106997,23.44930517,29.58294786,39.82627446,41.75550899,56.65578167,81.98505074,76.57804862,47.14046884,102.439423,142.9648819,165.6431781,4.248383693,45.96179669,65.92941202,,,,,,,,,,,,,,,,,,,,,,,,,,
RBEA_z4,-22.73187896,1368.327361,485628.9367,27.62896366,0,1.409233734,16.80781729,0.571273606,3.399915486,3.948430368,0.336685706,22.20013135,8.669438192,107.808399,41.77594269,198.9943647,39.78676094,320.9866508,60.4916068,9550.849036,21.68557394,221.3856807,4.511496321,1.546567971,1.729171508,7.095341424,1.456679754,4.13001259,2.731279748,9.720979357,6.15255408,5.574926472,14.68508009,3.034563412,8.401625184,4.057366537,1.637756204,1.873429242,1.439865314,2.067817906,2.017859319,1.630035128,3.897944464,2.391901496,,,,,,,,,,,,,,,,,,,,,,,,,,
RBEB_z1,1926.389036,-11853.05615,583468.0761,47.34314836,0,-30.19975474,-29.37164491,-7.41833413,-46.33401541,-32.90433541,-15.68293623,-46.27961775,-16.6763482,-32.78958314,-68.47247195,-354.0823278,-57.85900921,-303.8275814,-130.9280009,-63203.48845,-1345.296919,-8294.751717,15.70900042,50.0778356,18.16491986,51.91914712,1.775816861,13.31954859,14.70759601,17.29147706,24.57810726,52.13073508,36.28875878,22.16969386,116.971267,108.8381399,129.0994449,94.28092302,97.28833731,114.8671032,108.8381399,26.99575713,38.92500618,67.06445142,,,,,,,,,,,,,,,,,,,,,,,,,,
RBEB_z2,1902.478828,-11698.49908,582274.4898,45.7509976,0,-29.82491748,-29.00708609,-7.32625828,-45.75892082,-32.49592908,-15.48828071,-45.70519834,-16.46936252,-32.38260111,-67.62259637,-349.6874824,-57.14086719,-300.0564945,-129.3029317,-62297.97624,-1328.599187,-8190.897391,9.386526154,80.12340278,7.228689258,56.67281292,2.368445092,14.47893898,23.65855362,45.52280619,28.98809267,51.69478801,36.23446607,31.08842781,122.4748573,124.7219699,210.8185107,86.06636827,116.9712728,115.4700384,90.40262963,32.80060365,48.41243528,45.14576266,,,,,,,,,,,,,,,,,,,,,,,,,,
RBEB_z3,1911.779834,-11755.69173,582726.8925,46.53759155,0,-29.97072815,-29.14889848,-7.362075535,-45.98263105,-32.65479803,-15.56400117,-45.92864593,-16.54987938,-32.54091601,-67.95319566,-351.3970653,-57.42022248,-301.5234371,-129.9350792,-62641.95941,-1335.094559,-8230.752806,13.16719723,63.2934763,6.513937359,63.52299826,1.21956865,18.7165305,18.00701977,26.06070749,46.12392396,27.92878265,34.11411103,19.44443895,86.06636034,79.59969134,100.0458898,102.4394833,129.0995525,135.5261854,114.8670729,18.06265248,47.51096146,140.5457323,,,,,,,,,,,,,,,,,,,,,,,,,,
RBEB_z4,-30.9460332,1114.058087,485740.449,4.424783173,0,0.748426827,45.63692933,0.302040556,3.090669198,4.817426289,1.118674733,21.9809655,6.917843787,75.98120763,29.77148139,135.0302655,27.07462034,225.8202448,47.76951937,9597.545198,33.33988348,530.1226878,7.207956248,2.126780508,2.455885212,14.31892069,2.506315092,8.488499855,3.407140276,15.36272074,8.125436056,11.41975119,9.308001661,7.133796825,10.75662832,3.996010854,4.7994272,3.61291772,5.08704839,3.695654095,4.320708363,2.51835116,15.20903365,2.498049922,,,,,,,,,,,,,,,,,,,,,,,,,,
RBEB_z5,1889.654119,-11619.63888,581611.5538,46.44034701,0,-29.62386614,-28.8115478,-7.276871589,-45.45045753,-32.27687231,-15.38387339,-45.3970972,-16.35834168,-32.1643083,-67.1667489,-347.3302208,-56.75567761,-298.0337979,-128.4312938,-61786.75593,-1319.64303,-8135.495345,14.39644122,50.29807016,35.10972419,89.19274737,2.352592725,9.512197951,9.194630844,37.38409684,39.23996303,50.25704767,42.63693826,35.85507245,90.26720716,83.84202372,117.6104379,68.29291746,116.5343165,87.90788931,63.07193668,71.14759,41.50610674,107.5389203,,,,,,,,,,,,,,,,,,,,,,,,,,
RBEB_z6,-56.05582095,1723.00257,483929.9062,2.220309021,0,1.19573692,10.51607681,0.333834271,3.209108633,5.821794702,0.905987588,31.14369905,10.52619638,120.4014273,45.53825937,212.1957571,42.25696166,340.1555802,69.28410821,10580.97629,53.26603503,463.1440385,4.643888239,2.485590826,3.289847438,16.41148592,3.350972605,15.93405921,2.958723506,21.8236292,10.2980326,14.15837228,24.01116045,8.751718503,10.11023771,6.15179442,6.966921408,4.156305581,5.363873224,4.455731902,3.013658254,2.830162408,26.05867752,4.18410704,,,,,,,,,,,,,,,,,,,,,,,,,,
RBEB_z7,1415.201921,-11837.95905,583476.2994,21.74016613,0,-87.85563753,-119.9518422,-20.02844221,-74.43502188,-32.8545172,-15.65919176,-46.20954894,-16.65109968,-32.73993868,-68.36880246,-353.5462359,-57.77140883,-303.3675768,-130.7297718,-63028.17742,-1343.260097,-8282.473987,5.348301335,102.1168943,81.38346134,39.08450101,0.988296209,5.697111386,4.316909308,12.57949403,15.55386061,24.73883755,40.84848709,33.41695577,72.09295504,86.06636831,79.05694151,109.9946156,90.40263702,72.00825195,81.98497637,57.73398039,38.56965334,77.66455926,,,,,,,,,,,,,,,,,,,,,,,,,,
RBEB_z8,-25.0228891,1790.020129,485536.7596,2.680054924,0,1.581108636,18.74385805,0.765492914,6.43135938,8.859939437,0.807509285,43.53912214,14.20699353,159.8938074,57.76538702,253.6653406,47.64865853,380.5150357,74.47865823,8774.992148,25.69433971,446.9514711,9.560871858,2.473262819,2.362452858,15.0823073,2.174673638,3.354504753,2.336160146,5.599769152,5.209598284,3.707568478,15.84081408,4.536267745,6.020136224,3.615490308,3.677219046,3.109126087,5.38336256,4.132211352,2.941685553,2.351986265,15.67666052,2.259705496,,,,,,,,,,,,,,,,,,,,,,,,,,
RBEB_z9,91.54281579,1505.320388,484937.2169,3.615797733,0,2.628664212,12.35619401,0.827613566,4.980112318,5.744945388,0.748557873,28.01038083,10.03937395,110.7112568,44.27526574,202.159366,40.20164853,330.7432766,68.06984358,9958.258438,36.03155925,344.0604506,4.582491937,2.701165267,2.303786864,14.6213782,2.320887576,7.586242253,4.758220324,10.25599581,7.615638587,8.803713421,21.25739796,5.233407681,3.507710394,4.100946781,3.522287888,2.283159632,2.538078746,2.649738992,4.241780369,1.793662627,19.25448336,2.511981876,,,,,,,,,,,,,,,,,,,,,,,,,,
RBEB_z10,1882.855991,-11702.32851,582290.2238,42.15322772,0,-29.82547171,-29.00762512,-7.326394423,-45.75977115,-32.49653294,-15.48856853,-45.70604767,-16.46966857,-32.38320287,-67.623853,-349.6939806,-57.14192903,-300.0620704,-129.3053345,-62305.73444,-1328.623876,-8191.399716,11.62109501,105.9050936,113.4620422,49.38652266,1.091009961,26.36964988,9.916015027,22.65228604,31.11013871,39.7827534,30.56958672,36.78434507,76.78345778,133.3334267,144.8718918,154.7599378,141.9115041,151.3358036,164.0541948,172.7745486,57.31558198,98.1403772,,,,,,,,,,,,,,,,,,,,,,,,,,
RBEB_z11,-276.5183974,6721.435649,446581.3154,-5.801294535,0,9.719831353,40.23463628,2.589692223,15.71164267,9.37688844,3.579981892,41.3872545,20.31560024,123.0601767,53.23255673,201.584801,116.7997069,336.9166549,107.613408,39028.18948,-43.34076793,4282.078738,11.59506423,4.837762915,1.902510393,71.66300489,2.459509477,11.29996716,6.902199142,33.50151283,30.82900064,21.14433848,38.95561994,11.43983479,31.0159801,19.07705569,20.15790158,16.77139698,19.66604533,13.88076527,10.79841367,2.208477257,73.32835224,6.618821307,,,,,,,,,,,,,,,,,,,,,,,,,,
RBEB_z12,8.472560369,2646.055767,481850.9689,2.046062171,0,0.753935056,10.73994356,0.445206166,6.939456995,11.10009329,1.760926023,62.71531003,20.70957352,224.7936808,83.32008598,368.1065509,77.71616507,603.4059662,121.1408934,11087.28132,-2.21923076,468.2193671,5.830702224,1.724349024,1.383526297,25.73901004,1.606199713,12.21257605,5.970006325,8.775675741,8.213403176,6.491772079,14.83433056,3.726950489,4.275339124,2.964461451,3.36768157,3.335917703,2.888734808,2.981746144,3.473881745,1.777238316,15.7547954,3.196878047,,,,,,,,,,,,,,,,,,,,,,,,,,
RBEC_z1,-226.2877094,3827.57057,474167.8748,6.245221463,0,3.547483503,18.89996638,0.935936172,8.148179486,12.71054042,2.761713395,62.94100637,22.35658355,248.3951306,94.66129005,423.1117527,78.2922115,618.267946,123.3556095,16540.72882,158.0283902,1227.166902,12.13924215,2.558109963,1.713092563,15.18288,1.749672306,6.161229873,6.251869722,13.33340619,12.84335762,15.78082987,16.52685418,6.045963944,13.18076479,4.366156293,3.138495291,4.013764062,6.737424239,3.970840452,2.717743966,1.374707099,18.40033195,3.398846499,,,,,,,,,,,,,,,,,,,,,,,,,,
RBEC_z2,-215.2140798,2542.262502,475750.3125,-0.974027642,0,3.52144456,23.5832298,0.865015381,8.319634436,10.96826256,3.123729867,41.08199794,12.47434888,118.4019974,47.45584972,223.7954747,41.32043691,333.6170263,74.25908016,17163.57389,156.8684434,1091.169156,9.11963603,3.493123012,2.749365766,30.19235403,2.436232719,10.92377703,4.288256809,15.50686205,10.75618466,9.133857237,20.91124193,11.67114321,10.97412486,10.08290941,5.056455771,4.134301806,8.531713015,8.743146801,6.512635694,2.082357107,10.71388038,6.568997398,,,,,,,,,,,,,,,,,,,,,,,,,,
RBEC_z3,2046.105947,-12590.8744,589350.7906,44.92615697,0,-32.07654146,-31.19696811,-7.879352144,-49.21347802,-34.94920035,-16.65756422,-49.15569978,-17.71271253,-34.82731672,-72.72774578,-376.0870432,-61.45470132,-322.7091774,-139.0646211,-67672.19605,-1428.901419,-8812.032802,8.765583559,45.46102774,2.405838671,54.75620551,1.76191337,12.97001951,14.18438447,21.84610051,36.38157634,54.3616495,49.44094293,39.94186822,87.90796341,140.5457324,97.28833731,70.710697,80.2046321,142.9648819,100.6155579,9.98948211,22.43556679,50.29807282,,,,,,,,,,,,,,,,,,,,,,,,,,
RBEC_z4,1890.016486,-11621.86711,581634.8029,46.44925258,0,-29.62954692,-28.81707281,-7.278267028,-45.45917328,-32.28306184,-15.38682346,-45.40580271,-16.36147862,-32.17047624,-67.17962905,-347.3968261,-56.76656128,-298.09095,-128.4559223,-61805.75189,-1319.896089,-8137.055438,12.79951158,72.41211154,58.2915491,47.14055579,1.540018701,14.07507224,15.11057845,37.19572598,32.97995832,37.33561022,46.02236327,31.11776657,63.32876394,94.28090416,81.98505074,97.28841251,94.28092302,151.3357865,129.0994449,139.06817,41.14267393,78.67615548,,,,,,,,,,,,,,,,,,,,,,,,,,
RBEC_z5,1889.220482,-11616.97242,581586.7242,46.42968992,0,-29.61706808,-28.80493615,-7.275201698,-45.4400276,-32.26946544,-15.38034312,-45.38667951,-16.35458778,-32.15692726,-67.15133553,-347.2505157,-56.74265336,-297.9654054,-128.4018215,-61767.01584,-1319.340199,-8133.628418,16.05572996,79.86628057,29.00242071,76.98006668,1.480560746,18.70054992,17.7049211,26.55323366,29.09439398,40.7369408,45.48009067,40.82484619,69.00657236,174.8014747,224.9828526,100.0459032,129.0995525,102.4394833,98.60140016,44.36842809,52.52371737,122.2783261,,,,,,,,,,,,,,,,,,,,,,,,,,
RBEC_z6,1889.323251,-11617.60435,581618.3608,28.77829606,0,-29.61867917,-28.80650306,-7.275597449,-45.44249941,-32.27122081,-15.38117976,-45.38914842,-16.35547743,-32.1586765,-67.15498838,-347.2694052,-56.74574,-297.9816139,-128.4088062,-61779.76333,-1319.411968,-8134.099956,12.48702531,54.42031949,12.75358713,35.88828523,3.101922063,21.79620752,17.4584347,23.57807222,24.98699508,27.65344551,36.86809538,24.03143327,74.01629578,163.2995775,96.42122253,81.64965809,140.5456738,79.05707326,174.8014747,37.71255135,94.75129035,103.7091405,,,,,,,,,,,,,,,,,,,,,,,,,,
RBEC_z7,-19.49041693,900.9008794,485989.9439,0.720805814,0,0.700425169,9.818499959,0.351082749,4.163045208,6.16958509,0.490192535,23.92147541,6.872032975,67.58996038,23.53875498,101.1149775,18.59430787,144.347622,28.95531455,9900.692416,31.20157199,385.9131305,6.821964189,1.909040985,2.189968452,18.51546144,2.042619089,13.44466832,4.321783822,15.33489125,5.773684029,8.321549144,28.60056361,3.472674082,6.664085619,4.847779861,4.454492947,2.598659088,4.555514057,2.255520499,2.715859499,1.904711955,19.6352266,1.375588321,,,,,,,,,,,,,,,,,,,,,,,,,,
RBEC_z8,-42.75611752,2117.16389,485283.2816,4.92927422,0,1.328294678,8.679384234,0.327198147,3.936891085,7.822068183,2.140353271,42.39983689,14.27698899,166.0673793,61.87361862,268.5110781,51.30179979,403.2679438,78.78534787,8527.463998,59.17103476,543.2719866,7.425696963,1.951315311,1.364447628,14.61527213,1.713378552,15.37275405,5.161523717,16.50329732,12.7594986,14.34334493,11.03497831,4.784024064,7.3093539,4.663193576,3.016467942,2.717282569,2.460029337,2.213712929,2.158758564,2.137937031,31.57886983,3.222648301,,,,,,,,,,,,,,,,,,,,,,,,,,
RBEC_z9,1607.06383,-11635.25009,581744.5147,39.83616199,0,-29.66366636,-28.85025665,-7.286648203,-45.51152108,-32.3202369,-15.40454192,-45.45808905,-16.38031942,-32.20752165,-67.2569887,-347.7968655,-56.83192993,-298.434212,-128.6038437,-61883.22674,-1321.415995,-8146.451428,11.60061301,73.55146625,28.76432225,48.28509604,1.778846595,16.85950688,11.54882623,17.09143371,44.81543725,37.91213028,35.61943853,45.42365372,76.01208793,96.42122253,76.57814267,83.84212415,129.0995525,100.0459032,98.60140016,50.77725444,74.04096545,70.68751106,,,,,,,,,,,,,,,,,,,,,,,,,,
RBED_z1,1914.641235,-11773.28672,582875.9687,45.03536457,0,-30.01558597,-29.19252625,-7.37309451,-46.05145423,-32.70367315,-15.58729615,-45.9973883,-16.57464994,-32.58962069,-68.05490265,-351.9230087,-57.50616454,-303.5639854,-130.1295558,-62754.28966,-1337.092823,-8243.071948,11.16655643,57.93529044,5.278790283,60.60938187,1.741607692,18.51577476,17.70509478,27.12573235,17.53302835,28.99542117,33.06473133,39.41338827,46.05878512,67.72019383,90.35081897,96.28203314,119.4410954,90.40266471,78.67610262,31.09044426,41.87020371,76.82529679,,,,,,,,,,,,,,,,,,,,,,,,,,
RBED_z2,1894.275243,-11648.05456,581853.5758,45.84992507,0,-29.69631092,-28.88200607,-7.294667084,-45.56160604,-32.35580499,-15.42149446,-45.50811521,-16.39834579,-32.2429657,-67.33100432,-348.1796123,-56.89447288,-298.7626358,-128.7453709,-61973.83594,-1322.8702,-8155.390594,13.64356951,37.94855576,9.500758083,62.15181573,1.28791065,16.08340647,17.26888868,35.54614228,18.05573548,32.22934398,29.34559992,29.36102875,90.35081897,107.5756288,47.14053693,133.0243333,117.6103718,86.06629656,86.06629661,27.11957535,58.55626301,108.0126783,,,,,,,,,,,,,,,,,,,,,,,,,,
RBED_z3,-16.51461987,682.2288079,489690.5044,6.150950142,0,0.363590103,3.802479486,0.2728766,3.431856611,4.74383019,0.530913358,19.47129506,5.710559955,58.36457547,20.4397404,89.02795916,17.06843068,139.1233179,29.80884034,6735.320333,16.19670918,123.4385069,7.65983992,3.098905535,3.204573268,8.67410164,3.473919705,18.90446166,4.034248251,10.85427303,4.862393679,7.670708901,15.04830968,4.71656032,4.065036072,6.041425728,4.801013742,2.880979257,3.828565677,3.8008829,3.919913741,2.693430446,15.76715224,2.839907391,,,,,,,,,,,,,,,,,,,,,,,,,,
RBED_z4,-12.2277065,1759.293706,488361.4066,4.408671291,0,1.833835182,20.40643552,0.887033743,7.046545333,8.731792733,0.834558001,45.26079397,14.68766003,167.9472893,61.47795861,271.992525,50.9795864,394.7083958,75.11919337,6243.092357,11.39332329,144.491741,7.154970012,2.071780901,1.669848811,8.787274462,2.428041539,4.051163382,2.424829579,4.222715429,3.122470402,3.555984758,6.795721069,3.489846694,4.294480794,2.846950969,2.141873747,2.762201941,3.137211269,2.499429807,2.467873948,2.050133178,12.44935723,2.11123208,,,,,,,,,,,,,,,,,,,,,,,,,,
RBED_z5,1504.63472,-12003.31355,584361.9698,46.8118082,0,-30.53322442,-29.69597049,-7.500248354,-46.84564172,-33.26766942,-15.85610928,-46.7906434,-16.86049063,-33.15165005,-69.22855403,-357.9921516,-58.49789602,-307.1824857,-132.3737252,-63828.3106,-1360.151865,-8385.229123,6.759708487,177.2671472,146.8055282,65.53996135,1.146300328,11.66614237,12.42815085,23.16294735,29.23528692,22.40192337,29.58124438,30.19296671,102.8840886,92.17778651,96.28199954,87.90786668,84.36858515,173.8148238,114.8672997,67.89463618,38.68599579,100.5135567,,,,,,,,,,,,,,,,,,,,,,,,,,
RBED_z6,1907.797408,-11743.45996,582514.9023,46.88623849,0,-29.90829618,-29.08817845,-7.346739608,-45.88684471,-32.58677487,-15.53157983,-45.83297204,-16.51540436,-32.47313008,-67.81164247,-350.6650706,-57.30061051,-300.8953341,-129.6644116,-62464.90081,-1332.313426,-8213.607338,11.59919162,68.17503344,51.86500056,40.54621193,2.658386163,18.7939258,11.61334721,25.25591169,27.17885781,18.83814889,42.22746661,35.13644752,79.05694152,124.7219272,90.40264441,90.35081897,94.28090416,140.6757259,81.98505074,74.11906814,60.2394872,79.51226993,,,,,,,,,,,,,,,,,,,,,,,,,,
RBED_z7,-35.47754781,332.785532,487639.2867,4.842864773,0,0.638572274,42.01022352,0.250482647,2.810171955,3.952846586,1.185162385,11.9776081,2.923818546,25.03643581,8.656694502,35.81016632,6.564853061,45.69499573,10.03585546,9068.599468,28.44623474,374.4913178,9.39612287,3.794755134,1.352609936,17.69179954,1.209030002,13.85920491,1.814366071,7.61915896,10.17957917,6.729490355,13.48804102,3.769032655,11.66574733,6.664620507,7.528334474,4.580657013,7.831138885,7.050206566,6.579891811,1.753651771,17.56804705,1.523232205,,,,,,,,,,,,,,,,,,,,,,,,,,
RBEE_z1,2565.453078,-15935.4708,615238.1257,63.0488564,0,-40.21828007,-39.11545148,-9.879306712,-61.70495173,-43.82008358,-20.88562397,-61.63250809,-22.20859236,-50.50607268,-92.8727206,-485.7571319,-79.80913864,-450.8406456,-180.9455922,-87209.8214,-1791.588333,-11078.09791,6.455069881,13.80824169,1.671010988,55.00472335,1.472558881,19.59760149,17.37084976,28.81321398,19.91170061,42.41836416,31.28556996,27.98962154,58.79463373,28.74797615,35.79450995,65.3229863,46.57619315,35.73985933,51.52293882,6.129621732,28.53931151,22.60075633,,,,,,,,,,,,,,,,,,,,,,,,,,
RBEE_z2,1908.453493,-11735.23779,582531.7836,46.9023625,0,-29.91858154,-29.09818178,-7.349266126,-45.90262503,-32.59798135,-15.53692109,-45.84873384,-16.52108395,-32.48429748,-67.83496266,-350.7856632,-57.32031599,-300.998811,-129.7090028,-62486.33821,-1332.771604,-8216.431969,11.20477385,50.49252797,6.767042828,41.34494335,0.8615095,14.43052153,15.21092202,18.16209424,34.17260076,38.29607464,29.4453642,29.99849943,68.63756827,47.14045208,98.60132972,102.4394632,86.06629657,116.9713356,84.61972606,24.08875759,33.73601773,83.95447838,,,,,,,,,,,,,,,,,,,,,,,,,,
RBEE_z3,1926.138801,-11852.94627,583447.857,34.7149769,0,-30.19583185,-29.36782959,-7.417370502,-46.32799671,-32.90006119,-15.68089904,-46.27360611,-16.67418197,-32.78532384,-68.4635775,-354.0363331,-57.85149343,-307.8339003,-130.9109936,-63168.62935,-1345.122167,-8293.15483,7.900298033,24.94455919,3.059520027,37.94846835,1.097816247,12.19691461,12.04144115,21.51947794,35.66366055,35.44697927,33.12796752,28.7673157,54.43311267,124.5745745,72.1221023,76.57804862,97.28852533,70.68755258,126.6862,22.12618386,61.10108025,47.25243792,,,,,,,,,,,,,,,,,,,,,,,,,,
